delivery_date,delivery_shift,origin_name,origin_raw_line_1,origin_city,origin_state,origin_zip,origin_country,client name,destination_raw_line_1,destination_city,destination_state,destination_zip,destination_country,phone_number,mode,purchase_order_number,volume,handling_unit_quantity,handling_unit_type
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Stephania Dietrich,728 BENT CREEK DRIVE,HOPE MILLS,NC,28348,US,1-250-615-3875 x1092,TRUCKLOAD,500397590,64.8,3,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Boris Graham,848 SCREECH OWL DR,HOPE MILLS,NC,28348,US,1-573-021-6659 x257,TRUCKLOAD,500398040,207.52,6,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Hope Fadel Sr.,5112 GOSHAWK DR,HOPE MILLS,NC,28348,US,(514)906-2585,TRUCKLOAD,591122010,49,1,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Gerhard Hills,5621 ONE PLUTT LANE,HOPE MILLS,NC,28348,US,(992)060-2694 x910,TRUCKLOAD,500404130,34.75,6,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Dr. Dana Connelly,3481 BUTLER NURSERY RD,FAYETTEVILLE,NC,28306,US,1-468-306-6379,TRUCKLOAD,500405640,171.13,11,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Dr. Craig Dare,1842 ROCKROSE DR,FAYETTEVILLE,NC,28312,US,1-694-043-6671 x61190,TRUCKLOAD,500404380,46.6,1,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Dr. Craig Dare,1842 ROCKROSE DR,FAYETTEVILLE,NC,28312,US,1-694-043-6671 x61190,TRUCKLOAD,500406340,0,0,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Jamison Cummerata,246 ROBESON STREET,FAYETTEVILLE,NC,28301,US,113-782-8230 x6787,TRUCKLOAD,500405370,2.11,1,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Dillan Hane,"2109 ELVIRA ST, APT 907",FAYETTEVILLE,NC,28303,US,1-914-040-4845,TRUCKLOAD,500399895,42.6,2,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Christina Hettinger,5598 LINKWOOD DRIVE,FAYETTEVILLE,NC,28311,US,891-682-5768 x487,TRUCKLOAD,500399535,11.78,1,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Abraham Jones,294 STEEPHILL LANE,FAYETTEVILLE,NC,28311,US,526.669.3915 x18596,TRUCKLOAD,500393820,58.5,2,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Brigitte Abernathy,1070 MICHAH'S WAY NORTH,SPRING LAKE,NC,28390,US,1-147-192-4229 x1688,TRUCKLOAD,591121790,15.65,1,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Penelope Fisher,473 ASHEFORD WAY,CAMERON,NC,28326,US,1-344-457-2649 x09157,TRUCKLOAD,500395795,72,1,box
9/23/2014,M,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Titus Gleichner MD,207 SAMUEL NICHOLAS DRIVE,CAMERON,NC,28326,US,278-700-1555 x411,TRUCKLOAD,500405695,62.27,3,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Mckayla Sporer,15 CROMWELL CIRCLE,CAMERON,NC,28326,US,322.570.1190,TRUCKLOAD,500398200,175.69,12,box
,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Camille Baumbach,"854 SCOTCH HALLWAY, APT 302",FAYETTEVILLE,NC,28303,US,1-796-986-1077 x47417,TRUCKLOAD,500405420,27,2,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Gertrude Witting MD,608 RAVEN PLACE,FAYETTEVILLE,NC,28314,US,1-934-841-0664 x76456,TRUCKLOAD,500404350,242.76,10,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Miss Antonina Klocko,"3441 DORADO CIRCLE, UNIT 306",FAYETTEVILLE,NC,28304,US,(308)196-2507,TRUCKLOAD,500396100,27.4,1,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Freddy Considine,1354 OAK KNOLLS,FAYETTEVILLE,NC,28314,US,1-370-718-7852 x569,TRUCKLOAD,500397740,163.4,3,box
9/23/2014,E,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Ms. Evan Watsica,7805 LAURA ANN COURT,FAYETTEVILLE,NC,28314,US,(337)530-6218 x949,TRUCKLOAD,500398425,9.72,1,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Baby Aufderhar,106 CATHERINE STREET,RAEFORD,NC,28376,US,323.834.0308 x78540,TRUCKLOAD,500399295,120.24,14,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Mr. Benton Marvin,130 BEVERLY COURT,RAEFORD,NC,28376,US,(294)159-3353 x693,TRUCKLOAD,500397530,193.68,16,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Lia Miller,6655 PHILLIPI CHURCH RD,RAEFORD,NC,28376,US,323-847-4345,TRUCKLOAD,591121915,12.74,1,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Silas Waelchi,5809 HIGHSTAN COURT,FAYETTEVILLE,NC,28304,US,580-459-3848 x47960,TRUCKLOAD,500397750,126,2,box
9/23/2014,N,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Wilma McKenzie,3091-Q STONE CARRIAGE CIR,FAYETTEVILLE,NC,28304,US,(991)320-1783 x690,TRUCKLOAD,500389620,139.26,8,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Lucious Walsh,1017 WAYSIDE DRIVE,FAYETTEVILLE,NC,28314,US,563.857.5804 x3260,TRUCKLOAD,500398030,7.53,1,box
9/23/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Mrs. Mikel Lebsack,"827 KING ARTHUR DR, APT 3",FAYETTEVILLE,NC,28314,US,(372)820-5343 x89833,TRUCKLOAD,500398110,92.2,10,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Alex Emard Sr.,603 PLATINUM ST,FAYETTEVILLE,NC,28311,US,591.773.7735 x9330,TRUCKLOAD,500405180,137.01,7,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Griffin Schultz,"1390 REGATTA STREET, APT 313",FAYETTEVILLE,NC,28301,US,232.375.7960 x9533,TRUCKLOAD,500402705,5.53,4,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Kamille Lakin,3414 YOUNGSTOWN DR,FAYETTEVILLE,NC,28303,US,635-630-7034 x34995,TRUCKLOAD,500405050,139,3,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Mrs. Ettie Koelpin,4612 KEG COURT,FAYETTEVILLE,NC,28314,US,1-392-838-2467,TRUCKLOAD,591122170,45,1,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Nolan Morissette,844 LIBERTY LANE,FAYETTEVILLE,NC,28311,US,1-120-565-7084 x10475,TRUCKLOAD,500404820,132.22,14,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Mrs. Camylle Langosh,4014 PLEASANTBURG DRIVE,FAYETTEVILLE,NC,28312,US,(373)289-3374,TRUCKLOAD,500404980,67.58,6,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Adriana Zieme I,871 MCPHIL ROAD,ROSEBORO,NC,28382,US,1-657-871-1842,TRUCKLOAD,500392710,183,3,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Zachery Barrows,1385 LAKEWOOD SCHOOL RD,SALEMBURG,NC,28385,US,170.386.7193 x83149,TRUCKLOAD,500403280,66.22,3,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Rick Blanda V,1757 LAKE WOOD SCHOOL ROAD,SALEMBURG,NC,28385,US,388.722.3985 x4885,TRUCKLOAD,500397540,161.04,8,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Shayne Nitzsche MD,30 NORTHGATE LANE,CLINTON,NC,28328,US,548.082.1612 x7613,TRUCKLOAD,500406520,0,0,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Melyna Gottlieb,101 MATHIS ROAD,CLINTON,NC,28328,US,510.355.6419 x827,TRUCKLOAD,500402735,124.63,6,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Harmony Kunze,108 ROUGHLEAF TRAIL,HAMPSTEAD,NC,28443,US,344.399.3341 x3662,TRUCKLOAD,591120935,7.29,1,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Dr. Agnes Schamberger,1405 ANN STREET,WHITEVILLE,NC,28472,US,824.153.8727 x5365,TRUCKLOAD,500392010,81.8,5,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Charity Waelchi,7749 HIGHWAY 130 EAST,FAIRMONT,NC,28340,US,1-633-344-6379 x85254,TRUCKLOAD,500406480,0,0,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Charity Waelchi,127 YUKON DRIVE,FAIRMONT,NC,28340,US,1-633-344-6379 x85254,TRUCKLOAD,500403670,50,1,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Alexanne Cronin,3450 PLEASANT HOPE ROAD,FAIRMONT,NC,28340,US,684.458.3277 x867,TRUCKLOAD,191289860,32.22,1,box
9/24/2014,M,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Amani Beer,337 JERNIGAN ROAD,PEMBROKE,NC,28372,US,(517)486-0877 x530,TRUCKLOAD,500399000,31.7,2,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Jesse King,5113 DEBUT AVE,HOPE MILLS,NC,28348,US,1-279-239-2221,TRUCKLOAD,500404560,9.11,1,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Casimer Nikolaus,1012 GREENHOUSE DR,HOPE MILLS,NC,28348,US,(735)218-9626,TRUCKLOAD,500400715,56.9,8,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Abbey Carroll,4917 BULLS BAY COURT,PARKTON,NC,28371,US,803.341.6098,TRUCKLOAD,500396300,11.32,2,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Marquise Williamson,139 SANDY GROVE ROAD,PARKTON,NC,28371,US,(659)608-6805,TRUCKLOAD,500402550,114,2,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Marquise Williamson,139 SANDY GROVE ROAD,PARKTON,NC,28371,US,(659)608-6805,TRUCKLOAD,500402560,70,1,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Herbert Mann,179 BROOKE RUN,LUMBER BRIDGE,NC,28357,US,(912)470-9289 x12735,TRUCKLOAD,500395895,44.4,5,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Herbert Mann,179 BROOKE RUN,LUMBER BRIDGE,NC,28357,US,(912)470-9289 x12735,TRUCKLOAD,591122060,5.66,1,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Lavina Funk,6755 SUNDOWN LN,PARKTON,NC,28371,US,1-629-372-0472,TRUCKLOAD,500401265,3.06,1,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Shaniya Gulgowski,4910 LION HEART LANE,PARKTON,NC,28371,US,126.258.2326 x29383,TRUCKLOAD,591121365,18.55,1,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Kian Wintheiser,5440 AHOSKIE DR,HOPE MILLS,NC,28348,US,1-951-252-9244 x4953,TRUCKLOAD,500404570,101.4,2,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Marques Bailey,"905 FISHING HOLE TRAIL, APT 103",FAYETTEVILLE,NC,28314,US,323-780-9590 x25726,TRUCKLOAD,500395375,125.97,4,box
9/24/2014,N,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Miss Zetta Mann,1025 GLEN REILLY DR,FAYETTEVILLE,NC,28314,US,(379)533-2693,TRUCKLOAD,500394325,2.8,1,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Einar Hayes,1309 KERSHAW 100 P APT 222,FAYETTEVILLE,NC,28314,US,(376)692-2485 x379,TRUCKLOAD,500400785,62.19,6,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Broderick Hettinger PhD,7113 SAN JAUN DRIVE,FAYETTEVILLE,NC,28314,US,1-751-437-0070 x4949,TRUCKLOAD,500405240,15.53,7,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Santina Harber,9032 GROUSE RUN LANE,FAYETTEVILLE,NC,28314,US,179-842-7229 x975,TRUCKLOAD,500391915,16.25,1,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Lacy Monahan,7788 BUTTONWOOD AVENUE,FAYETTEVILLE,NC,28314,US,541.974.6154 x062,TRUCKLOAD,500378075,25.86,1,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Rosella Mitchell,2001 SHILOH DRIVE,FAYETTEVILLE,NC,28304,US,1-261-308-9667,TRUCKLOAD,500404540,5.59,1,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Rosella Mitchell,2001 SHILOH DRIVE,FAYETTEVILLE,NC,28304,US,1-261-308-9667,TRUCKLOAD,500406500,0,0,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Julien Lehner IV,"5281 CUMBERLAND DR, APT 103",FAYETTEVILLE,NC,28306,US,326-205-1390 x0758,TRUCKLOAD,500404500,5.59,1,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Price Mills,3560 BURCHFIELD COURT,FAYETTEVILLE,NC,28306,US,227.212.2914,TRUCKLOAD,500404470,28.5,1,box
9/24/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Holden O'Reilly,3005 KIBIRNIE LANE,FAYETTEVILLE,NC,28306,US,(789)922-7576 x2000,TRUCKLOAD,500404640,49.53,10,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Lawrence Stehr,74 STONEHURST DR,SPRING LAKE,NC,28390,US,548.509.2640,TRUCKLOAD,500396855,46.18,4,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Karlee Bashirian DVM,645 ANDERSON CREEK DRIVE,SPRING LAKE,NC,28390,US,1-561-657-1804 x78368,TRUCKLOAD,500391445,36.36,8,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Forest Farrell III,125 FALLING WATER RD,SPRING LAKE,NC,28390,US,706-187-8872 x502,TRUCKLOAD,500400600,77.25,5,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Clovis Jones,2277 TINGEN ROAD,BROADWAY,NC,27505,US,618.816.1860,TRUCKLOAD,500403140,154.22,12,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Lonny O'Hara MD,201 OMAHA DRIVE,BROADWAY,NC,27505,US,1-226-336-9949,TRUCKLOAD,500398900,48,1,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Quinton Zulauf,990 CP STEWART ROAD,LILLINGTON,NC,27546,US,771.078.4933 x624,TRUCKLOAD,500403220,60.62,5,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Elinore Hammes,1946 HORSESHOE BEND ROAD,ERWIN,NC,28339,US,169.125.6666,TRUCKLOAD,500405620,31.5,2,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Elinore Hammes,1946 HORSESHOE BEND ROAD,ERWIN,NC,28339,US,169.125.6666,TRUCKLOAD,500406780,0,0,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Ms. Albert Hayes,255 STEEPHILL LN,FAYETTEVILLE,NC,28311,US,1-692-579-3465,TRUCKLOAD,500353320,31.5,1,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Dr. Ressie Heathcote,173 NANDINA COURT,FAYETTEVILLE,NC,28311,US,824.352.5233 x434,TRUCKLOAD,500398985,11,1,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Ericka Schuppe Jr.,6370 ABERCARN WAY,FAYETTEVILLE,NC,28311,US,(970)737-7721,TRUCKLOAD,500404360,42.47,6,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Jerald Littel DVM,621 SPYGLASS DR,FAYETTEVILLE,NC,28311,US,(546)470-5136 x171,TRUCKLOAD,500401560,24,1,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Mrs. Kamryn Nicolas,1380 REGATTA STREET APT 301,FAYETTEVILLE,NC,28301,US,392-431-7657,TRUCKLOAD,500396340,32,1,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Mr. Mabel Ratke,5113 DEBUT AVE,HOPE MILLS,NC,28348,US,502-344-1239 x092,TRUCKLOAD,500399115,30.95,2,box
9/25/2014,N,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Mrs. Domenica Funk,5515 ASCENT DRIVE,HOPE MILLS,NC,28348,US,1-359-712-9379,TRUCKLOAD,500400860,153.25,6,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Trisha Cormier,3608 CASTLEFIELD LANE,FAYETTEVILLE,NC,28306,US,(294)923-0461 x24494,TRUCKLOAD,500405410,13.83,1,box
9/25/2014,N,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Trisha Cormier,3608 CASTLEFIELD LANE,FAYETTEVILLE,NC,28306,US,(294)923-0461 x24494,TRUCKLOAD,500406680,0,0,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Clementina Oberbrunner,"635 MARSHTREE LANE, UNIT 207",FAYETTEVILLE,NC,28314,US,260.579.8764 x89444,TRUCKLOAD,500395855,17.86,1,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Miss Colten MacGyver,1400 HARVEST HILL COURT,FAYETTEVILLE,NC,28314,US,927.755.4985,TRUCKLOAD,500405020,14.2,4,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Javon Hoppe,20 HURTGEN PLACE,FORT BRAGG,NC,28307,US,1-342-160-2374,TRUCKLOAD,500396485,64,1,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Camille Baumbach,854 Scotch Hallway apt 302,FAYETTEVILLE,NC,28303,US,1-796-986-1077 x47417,TRUCKLOAD,500406710,0,0,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Jeramie Rippin,"554 BIRDSONG LANE, APT 307",FAYETTEVILLE,NC,28303,US,(164)233-5880 x094,TRUCKLOAD,500405430,103.07,9,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Kendall MacGyver,"4611 DUNCASTLE RD, APT 1F",FAYETTEVILLE,NC,28314,US,335-234-1034 x4044,TRUCKLOAD,500403980,255.94,12,box
9/25/2014,N,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Marianna Leannon,"Q910 CRESCENT COMMONS WAY, APT 202",FAYETTEVILLE,NC,28314,US,452.466.0105,TRUCKLOAD,500402760,154.52,5,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Lacy Monahan,7788 BUTTONWOOD AVENUE,FAYETTEVILLE,NC,28314,US,541.974.6154 x062,TRUCKLOAD,500405520,53,3,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Clay Quigley,5004 YORKCHESTER DR,FAYETTEVILLE,NC,28314,US,1-312-948-7409 x77448,TRUCKLOAD,500399825,15,1,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Miss Bertha Goyette,408 HUNTERS CREEK DRIVE,RAEFORD,NC,28376,US,465-479-6063 x717,TRUCKLOAD,500379305,65,1,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Reyna Collier,297 BROWN STONE DRIVE,RAEFORD,NC,28376,US,731.394.3530 x87273,TRUCKLOAD,500399620,16.19,1,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Antonio Mraz,117 RAYMOND STREET,RAEFORD,NC,28376,US,(171)528-2157,TRUCKLOAD,500400900,16.34,3,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Gussie Smitham,203 BEANE RUN,ROCKINGHAM,NC,28379,US,967-103-1615 x96451,TRUCKLOAD,500404830,173.4,4,box
9/25/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Jessy Bernhard,5942 CHAMBRAIN DRIVE,FAYETTEVILLE,NC,28314,US,(806)916-1055 x04983,TRUCKLOAD,500405160,168.95,8,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Shania Bechtelar,190 DUBLIN CT,SOUTHERN PINES,NC,28387,US,923-480-7635 x563,TRUCKLOAD,500401090,72,1,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Sonny King,5702 CALUMET CT,ABERDEEN,NC,28315,US,1-295-656-7026 x69946,TRUCKLOAD,,5.24,1,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Viviane O'Conner,1006 WILDER AVE,ABERDEEN,NC,28315,US,(987)599-2123,TRUCKLOAD,500402435,15.33,6,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Clement Tromp Jr.,195 WATERWOOD CT,RAEFORD,NC,28376,US,1-207-545-7387 x8042,TRUCKLOAD,500403310,28.9,1,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Esteban O'Connell,164 AUTUMN LANE,RAEFORD,NC,28376,US,767-616-3976,TRUCKLOAD,591121975,7.9,1,box
9/26/2014,,Baby Aufderhar,106 CATHERINE STREET,RAEFORD,NC,28376,US,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,323.834.0308 x78540,TRUCKLOAD,500399290,69,1,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Mrs. Bailey Howe,5026 WESTERLY DR,FAYETTEVILLE,NC,28314,US,893.387.3671,TRUCKLOAD,500404330,27.04,7,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Chelsey Braun,1579 ROSSMERE DRIVE,FAYETTEVILLE,NC,28314,US,(845)236-7280 x922,TRUCKLOAD,500405575,0,0,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Janie Reilly,7000 DALEHEAD CT,FAYETTEVILLE,NC,28306,US,(373)578-9294 x54300,TRUCKLOAD,500400895,46.22,2,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Josh Harvey,5146 PONDEROSA DRIVE,FAYETTEVILLE,NC,28304,US,562-791-7153,TRUCKLOAD,500400530,131.33,9,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Genesis Macejkovic,1510 ASBURY CHURCH ROAD,SANFORD,NC,27330,US,809.534.1982,TRUCKLOAD,500389790,151.66,5,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Ariane Heathcote,294 N PRINCE HENRY WAY,CAMERON,NC,28326,US,991-301-2740 x5377,TRUCKLOAD,500399530,76.11,6,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Colt Renner V,160 CEDAR LANE,SANFORD,NC,27332,US,456-438-8879 x676,TRUCKLOAD,500405170,52.77,6,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Isom Langosh,125 FALLING WATER RD,SPRING LAKE,NC,28390,US,119.741.7082 x091,TRUCKLOAD,500400620,154.66,6,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Alexis Gislason,126 SHINING WATER LANE,SPRING LAKE,NC,28390,US,216-331-7800,TRUCKLOAD,591122180,5.19,1,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Mrs. Agustina Funk,1491 TEMPLE ROAD,BUNNLEVEL,NC,28323,US,844-341-1658,TRUCKLOAD,500397395,22.74,3,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Maximillian Harris,1603 LAKESHORE DR,DUNN,NC,28334,US,1-545-149-6149 x975,TRUCKLOAD,500406880,0,0,box
9/26/2014,N,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Mrs. Quincy Goodwin,"1804 WATERFALLWAY, APT 104",SPRING LAKE,NC,28390,US,240.305.7745 x2635,TRUCKLOAD,500404700,151,3,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Dr. Ressie Heathcote,173 MANDINA COURT,FAYETTEVILLE,NC,28311,US,824.352.5233 x434,TRUCKLOAD,500398980,71.33,3,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Dr. Lela Little,"351 Sawtooth Dr, Apt 4",FAYETTEVILLE,NC,28314,US,826-158-5054 x20963,TRUCKLOAD,591121735,77.3,2,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Daija Crist,2021 WADE-STEDMAN RD,STEDMAN,NC,28391,US,1-431-591-9868,TRUCKLOAD,500404140,45.29,10,box
